site,year,block,trial_id,formulation,dose_g_ai_ha,temperature_c,relative_humidity_pct,rainfall_mm_7d,spray_coverage_pct,n_insects,mortality_count,mortality_rate,true_mortality_probability
S03,2024,3,S03-2024-B3,B,2.5,23.35816034001485,69.68286915297165,29.438678069253083,65.39926668606019,60,8,0.13333333333333333,0.14239307671930565
S03,2024,3,S03-2024-B3,B,5.0,22.168634164857128,71.1098475521443,28.427054669796256,61.52572632043385,60,17,0.2833333333333333,0.307903328247096
S03,2024,3,S03-2024-B3,B,10.0,22.042241947029183,68.22767259572255,28.925579392785842,56.675328149263244,60,24,0.4,0.5386767695280582
S03,2024,3,S03-2024-B3,B,20.0,21.997769142811883,65.28764379894419,34.47793335057023,50.338844483806085,60,44,0.7333333333333333,0.7167226083989092
S03,2024,3,S03-2024-B3,B,40.0,24.07874407107209,76.64917667010465,26.01359674370656,63.0359817480379,60,51,0.85,0.8716363527248867
S03,2024,4,S03-2024-B4,A,0.0,19.52928143678973,62.95927247747845,30.073419146853666,58.65598362879236,60,3,0.05,0.010628641653503445
S03,2024,4,S03-2024-B4,A,2.5,21.08097810139472,76.4446725724171,39.407470310957194,50.96878642745819,60,1,0.016666666666666666,0.07006943910929096
S03,2024,4,S03-2024-B4,A,5.0,20.679379271101457,65.4969274386678,25.46421224722091,55.40302434552102,60,14,0.23333333333333334,0.20470065113040445
S03,2024,4,S03-2024-B4,A,10.0,20.338448139915805,71.94235238395136,33.0563432668895,60.07691861812275,60,29,0.48333333333333334,0.42186356234645594
S03,2024,4,S03-2024-B4,A,20.0,21.889680630948124,69.88751142477597,28.14466587360705,44.164261796138334,60,36,0.6,0.6329951469878663
S03,2024,4,S03-2024-B4,A,40.0,20.78826545216145,69.11823950237495,34.276600131198336,50.8706497627779,60,49,0.8166666666666667,0.7912281304203375
S03,2024,4,S03-2024-B4,B,0.0,22.960923746419294,64.99500131541913,26.05185645453473,63.6112144594643,60,1,0.016666666666666666,0.013518057820559252
S03,2024,4,S03-2024-B4,B,2.5,21.16973506149995,67.47677483148786,24.539318643476292,52.13590792833031,60,8,0.13333333333333333,0.11863840436014988
S03,2024,4,S03-2024-B4,B,5.0,22.516841848588825,67.47224889949732,31.464512559141923,64.21544664088115,60,17,0.2833333333333333,0.31201500163079215
S03,2024,4,S03-2024-B4,B,10.0,22.73352522135632,67.20532902474075,24.20790518483456,63.374197256344935,60,35,0.5833333333333334,0.5795030403289665
S03,2024,4,S03-2024-B4,B,20.0,22.532669357576374,70.47463042036155,31.03812780445017,58.841832176066276,60,47,0.7833333333333333,0.7511646632136318
S03,2024,4,S03-2024-B4,B,40.0,21.89380472060543,73.34508981268075,30.0541303376109,62.14967684024858,60,55,0.9166666666666666,0.8603027146827242
S03,2025,1,S03-2025-B1,A,0.0,22.981039044997317,69.52059468975595,26.53594357333085,59.68116407311528,60,0,0.0,0.012662232524686822
S03,2025,1,S03-2025-B1,A,2.5,22.619575164048456,70.46604974130688,29.031346787350685,61.22087885674037,60,12,0.2,0.0929304754880554
S03,2025,1,S03-2025-B1,A,5.0,22.739424198153323,70.53319352873312,24.13349125412564,56.69114310231759,60,12,0.2,0.2218017233471721
S03,2025,1,S03-2025-B1,A,10.0,22.29793651176428,74.94670222158564,58.31039050244995,34.209346820960455,60,14,0.23333333333333334,0.29274789891295716
S03,2025,1,S03-2025-B1,A,20.0,21.451089257190098,72.17042488366694,26.97265254071106,50.711491685514645,60,33,0.55,0.655052925114777
S03,2025,1,S03-2025-B1,A,40.0,22.916758076131288,67.11550456648384,26.564545429942264,53.10428441052537,60,47,0.7833333333333333,0.819024801010072
S03,2025,1,S03-2025-B1,B,0.0,21.479688531785268,67.81963005044778,28.153500009173488,44.455934210343564,60,1,0.016666666666666666,0.009541432433237811
S03,2025,1,S03-2025-B1,B,2.5,21.460683477053095,75.92177220400626,29.861232188491662,60.02268304305909,60,3,0.05,0.12695490627088085
S03,2025,1,S03-2025-B1,B,5.0,23.08203772518679,70.0879144908627,34.44643788455828,55.88662095810511,60,21,0.35,0.2826272712776017
S03,2025,1,S03-2025-B1,B,10.0,23.60997027614906,70.41902928845026,27.071749146373,59.11386380437271,60,33,0.55,0.5610733287667626
S03,2025,1,S03-2025-B1,B,20.0,22.524922131804537,68.37139600361324,24.054990976114226,52.06246085291618,60,44,0.7333333333333333,0.7452249816057926
S03,2025,1,S03-2025-B1,B,40.0,17.99379329393386,72.45006761480202,38.24375972180639,61.14334501742193,60,44,0.7333333333333333,0.8209605419093121
S03,2025,2,S03-2025-B2,A,0.0,22.36681794137209,71.06173155643827,38.50126526495122,51.4442750221287,60,0,0.0,0.009815949953943054
S03,2025,2,S03-2025-B2,A,2.5,19.92442680658855,65.47613802841047,25.889679814708348,48.32139158858921,60,5,0.08333333333333333,0.07303898257640266
S03,2025,2,S03-2025-B2,A,5.0,22.506397538993305,70.89951372125523,31.100727080440876,46.41934690356393,60,11,0.18333333333333332,0.18475078334772113
S03,2025,2,S03-2025-B2,A,10.0,21.69758790807211,70.56020155307898,29.813468393003852,48.498563446232154,60,30,0.5,0.4011221216464522
S03,2025,2,S03-2025-B2,A,20.0,22.752154352045547,69.31167348238262,33.12942200468246,59.97508949755805,60,36,0.6,0.680576210849318
S03,2025,2,S03-2025-B2,A,40.0,20.216031721604484,75.13683134304772,30.22290351027472,48.35721782091507,60,48,0.8,0.7873846983897986
S03,2025,2,S03-2025-B2,B,0.0,20.5123895623287,72.59519545813642,33.718483696903846,73.04463167346871,60,0,0.0,0.013280695928877515
S03,2025,2,S03-2025-B2,B,2.5,24.272792846936607,68.84885980020458,26.282323251902238,50.79890569344632,60,5,0.08333333333333333,0.12231015911287693
S03,2025,2,S03-2025-B2,B,5.0,22.396600890922098,70.23219368460907,55.207529798181845,55.64182676228671,60,15,0.25,0.23898633247797665
S03,2025,2,S03-2025-B2,B,10.0,21.549969821089302,73.11967344864314,29.140425425752703,47.79301560016055,60,34,0.5666666666666667,0.5012917798056297
S03,2025,2,S03-2025-B2,B,20.0,19.389670010506233,75.0188386315438,37.543247057825155,50.31582928144643,60,43,0.7166666666666667,0.6868587481130669
S03,2025,2,S03-2025-B2,B,40.0,21.98262918541854,62.836194511706985,25.527167161956378,63.736951819692415,60,49,0.8166666666666667,0.8686244537902583
S03,2025,3,S03-2025-B3,A,0.0,18.100880899534815,70.0288215428152,30.87335548750831,41.81180173452013,60,1,0.016666666666666666,0.007499350794647098
S03,2025,3,S03-2025-B3,A,2.5,21.679075599344312,66.57473859486473,28.411836406757942,55.034238836866976,60,3,0.05,0.08380146898410394
S03,2025,3,S03-2025-B3,A,5.0,21.023379360165,72.58890249359345,23.145424051390158,56.01192329713611,60,7,0.11666666666666667,0.2126506001572236
S03,2025,3,S03-2025-B3,A,10.0,22.16083988607084,76.42032711716357,25.015851526501535,55.412408730042905,60,21,0.35,0.4415478726254486
S03,2025,3,S03-2025-B3,A,20.0,21.460080146491187,69.29163659939115,28.40248855294151,62.1746080274028,60,40,0.6666666666666666,0.6898230328947513
S03,2025,3,S03-2025-B3,A,40.0,22.53021791296467,66.92345397119625,32.40412919599944,48.011260454927076,60,50,0.8333333333333334,0.7967596078031471
S03,2025,3,S03-2025-B3,B,0.0,22.201363187158353,67.69378884286402,46.66153617871387,57.23315521122619,60,0,0.0,0.009823114839055366
S03,2025,3,S03-2025-B3,B,2.5,21.523275525276354,69.3935001789269,26.326479234747453,63.96435087236047,60,8,0.13333333333333333,0.1380612286343133
S03,2025,3,S03-2025-B3,B,5.0,24.817849580534958,66.14864240852785,39.41674366431423,59.04401460041047,60,22,0.36666666666666664,0.2858590011384554
S03,2025,3,S03-2025-B3,B,10.0,23.10548104626939,71.14689092038604,42.06249679362692,58.336157779690204,60,27,0.45,0.5189062517793854
S03,2025,3,S03-2025-B3,B,20.0,18.50311450172183,67.85368236387237,33.60530751888203,70.3290352997634,60,44,0.7333333333333333,0.7448598702225219
S03,2025,3,S03-2025-B3,B,40.0,22.413991446573142,66.89516749337724,30.910526200001144,62.04832338569091,60,52,0.8666666666666667,0.860778773080696
S03,2025,4,S03-2025-B4,A,0.0,24.885251953594747,67.02444326898642,25.848494437971453,47.698611677761114,60,0,0.0,0.010890253639911442
S03,2025,4,S03-2025-B4,A,2.5,22.55847360037346,67.1796242948433,43.45679128895921,43.01745748509474,60,3,0.05,0.06314195228187693
S03,2025,4,S03-2025-B4,A,5.0,22.83027166366874,74.12237657029213,23.713220781414726,63.60433643039807,60,16,0.26666666666666666,0.24135144442862644
S03,2025,4,S03-2025-B4,A,10.0,20.135585545213033,65.2704312758796,32.38347166097211,50.38821063702292,60,25,0.4166666666666667,0.3865280470749392
S03,2025,4,S03-2025-B4,A,20.0,22.437413461102846,65.67716788322387,23.505516575239884,57.89351471297604,60,38,0.6333333333333333,0.6929327829378813
S03,2025,4,S03-2025-B4,A,40.0,22.340117041949384,80.51623217017902,28.155215156125625,55.403648598280554,60,49,0.8166666666666667,0.8197511953075413
S03,2025,4,S03-2025-B4,B,0.0,21.12961512001624,71.53578938922618,35.46510547498455,57.61785438592821,60,0,0.0,0.01065358487913233
S03,2025,4,S03-2025-B4,B,2.5,23.675713411334367,70.864224469001,25.31447864571202,64.48865669229515,60,4,0.06666666666666667,0.14656092047351654
S03,2025,4,S03-2025-B4,B,5.0,21.898644257470405,68.46068496551288,33.180308607519045,54.58434451441904,60,24,0.4,0.27527162778711994
S03,2025,4,S03-2025-B4,B,10.0,23.14068724125567,64.55552403582287,27.714233146184064,63.95369163763178,60,33,0.55,0.5754365524424163
S03,2025,4,S03-2025-B4,B,20.0,19.72479835057784,64.48451767885653,26.30552006510171,65.50717346518888,60,48,0.8,0.758406319542094
S03,2025,4,S03-2025-B4,B,40.0,20.846188076801184,68.3668454991255,26.25676421834903,55.13917377239847,60,53,0.8833333333333333,0.847074802710888
S04,2023,1,S04-2023-B1,A,0.0,23.138594582291187,69.8811671981366,29.768250380699236,53.548648556291965,60,0,0.0,0.016279949418742064
S04,2023,1,S04-2023-B1,A,2.5,22.064007888793256,69.71290042765305,23.987830314608537,66.24057831973902,60,6,0.1,0.11204315408438591
S04,2023,1,S04-2023-B1,A,5.0,23.6826047755834,76.43594623759837,36.7903404788305,58.31340755452775,60,15,0.25,0.21948366087719953
S04,2023,1,S04-2023-B1,A,10.0,22.697623641419664,68.45512994312037,23.091920675981616,49.14401633014299,60,27,0.45,0.44491062379741636
S04,2023,1,S04-2023-B1,A,20.0,24.711227119193897,74.7770941258643,31.053089240867614,56.72009338024451,60,46,0.7666666666666667,0.7027672221601172
S04,2023,1,S04-2023-B1,A,40.0,24.699531877109358,64.21093727159553,23.751303585298473,57.15687016771977,60,50,0.8333333333333334,0.8580583417442336
S04,2023,1,S04-2023-B1,B,0.0,20.312165350668582,73.25638330328067,25.389405559018257,74.83824723826326,60,0,0.0,0.021231078776921167
S04,2023,1,S04-2023-B1,B,2.5,23.704271384575033,72.76961703557768,23.416644884217373,61.18457131311826,60,13,0.21666666666666667,0.15329629963002622
S04,2023,1,S04-2023-B1,B,5.0,24.983613752501768,70.82635400712238,24.424162847475944,65.92464735867141,60,25,0.4166666666666667,0.3560868229914432
S04,2023,1,S04-2023-B1,B,10.0,22.194546490011476,69.33671191322433,27.02040697143555,73.70843611715013,60,30,0.5,0.6268717005316685
S04,2023,1,S04-2023-B1,B,20.0,22.582683770536843,66.8801040069197,38.08003753262831,56.02532268757432,60,41,0.6833333333333333,0.7550278748948331
S04,2023,1,S04-2023-B1,B,40.0,21.272932798173372,69.0737757539322,24.053499979578575,75.72326607405878,60,53,0.8833333333333333,0.9068572950197424
S04,2023,2,S04-2023-B2,A,0.0,23.928772886736017,71.9326058708107,26.898794696727727,42.500288291033876,60,0,0.0,0.014388238335275095
S04,2023,2,S04-2023-B2,A,2.5,22.95126622379477,63.576530675709044,55.997011261416404,61.17958083592925,60,6,0.1,0.07988341561377695
S04,2023,2,S04-2023-B2,A,5.0,21.317599666826595,66.49708175169962,42.59625406039828,48.751509710686015,60,11,0.18333333333333332,0.17809785511589724
S04,2023,2,S04-2023-B2,A,10.0,22.69682235761885,74.6442552529834,38.86607997790824,47.122305431374286,60,28,0.4666666666666667,0.39907004423073533
S04,2023,2,S04-2023-B2,A,20.0,23.645577354379522,69.96451113536762,31.464912710871673,67.87015168384147,60,45,0.75,0.7339755324943489
S04,2023,2,S04-2023-B2,A,40.0,21.883064583799214,67.63844964209945,28.61835726565468,46.22376148099376,60,52,0.8666666666666667,0.8232412938071294
S04,2023,2,S04-2023-B2,B,0.0,23.9555032795019,71.96655413220113,23.862253319446765,53.59019539501445,60,0,0.0,0.017466414786010086
S04,2023,2,S04-2023-B2,B,2.5,23.4494077597076,67.33300405451158,24.84948666716508,49.384116294344615,60,13,0.21666666666666667,0.12966313442709224
S04,2023,2,S04-2023-B2,B,5.0,20.565819074940343,64.57549730793274,35.477836746352274,56.78844747724134,60,15,0.25,0.28124840884507996
S04,2023,2,S04-2023-B2,B,10.0,24.136360334401736,64.64451889742901,32.48977013182123,68.5531148349023,60,43,0.7166666666666667,0.604062093011714
S04,2023,2,S04-2023-B2,B,20.0,25.392415913010478,71.05719769461393,34.63583299178545,72.04515744689425,60,47,0.7833333333333333,0.8067137965394154
S04,2023,2,S04-2023-B2,B,40.0,23.449107426252553,73.04908907316477,23.493224178979204,72.3678923180613,60,56,0.9333333333333333,0.9079245794922162
S04,2023,3,S04-2023-B3,A,0.0,22.259070905756282,64.43923693241986,37.72710335562566,58.23594232406125,60,0,0.0,0.01581390263749618
S04,2023,3,S04-2023-B3,A,2.5,23.81590037558537,72.29179593631282,26.08024673370812,48.95184378694948,60,3,0.05,0.08995336821073213
S04,2023,3,S04-2023-B3,A,5.0,26.325051304719697,66.45946981412648,25.33474160205828,50.99647032721651,60,12,0.2,0.22029001544288193
S04,2023,3,S04-2023-B3,A,10.0,21.05091747373968,65.99665893815775,25.00110843172064,60.497996133638445,60,28,0.4666666666666667,0.46965994999180616
S04,2023,3,S04-2023-B3,A,20.0,25.30798599983082,65.18466768919095,25.877958794890546,45.9782161159874,60,42,0.7,0.6794130955127675
S04,2023,3,S04-2023-B3,A,40.0,21.476263747244197,71.10169704061714,23.18687250176249,53.372125700925416,60,48,0.8,0.8437629179781829
S04,2023,3,S04-2023-B3,B,0.0,24.371612762804805,65.16106802747736,31.51155407247267,56.45934906292712,60,1,0.016666666666666666,0.016959372262506874
S04,2023,3,S04-2023-B3,B,2.5,24.88644426031835,69.04971973713313,24.539428189899102,60.77144478370328,60,4,0.06666666666666667,0.1521195650157802
S04,2023,3,S04-2023-B3,B,5.0,22.471660698359873,71.52842999394777,25.887902058951695,57.068728487795084,60,16,0.26666666666666666,0.3160840991122204
S04,2023,3,S04-2023-B3,B,10.0,23.774734534416485,65.9444162396901,24.291663022016543,66.60771475694746,60,37,0.6166666666666667,0.6157251571160021
S04,2023,3,S04-2023-B3,B,20.0,22.23686819972711,66.49145642985891,25.79513087483777,69.94080184738674,60,49,0.8166666666666667,0.8097265108539019
S04,2023,3,S04-2023-B3,B,40.0,22.66180489542134,69.57158820269026,27.886443751318552,54.2607932368461,60,51,0.85,0.8762843833059175
S04,2023,4,S04-2023-B4,A,0.0,21.457090144486198,69.35253861844261,30.26545263631106,59.400152754964935,60,0,0.0,0.016889266480794377
S04,2023,4,S04-2023-B4,A,2.5,22.668721030204573,71.07979601160807,37.514907035534975,49.67222502963474,60,2,0.03333333333333333,0.08032723630494853
S04,2023,4,S04-2023-B4,A,5.0,23.282867092377636,67.01235321685469,30.238070599450182,50.25733408240356,60,16,0.26666666666666666,0.2091492154666612
S04,2023,4,S04-2023-B4,A,10.0,21.57370901506046,66.61218699322248,34.92681444379094,52.9879067503552,60,25,0.4166666666666667,0.42210478635656007
S04,2023,4,S04-2023-B4,A,20.0,22.597261433090196,63.03307207944921,24.4848300575531,60.6688351144737,60,46,0.7666666666666667,0.7225157460087264
S04,2023,4,S04-2023-B4,A,40.0,22.873168782994373,75.71753681470615,24.9724254778553,58.317245830878655,60,50,0.8333333333333334,0.8559787564288318
S04,2023,4,S04-2023-B4,B,0.0,25.155237634094476,67.76270652246741,40.68190970605081,66.7354259402384,60,2,0.03333333333333333,0.018065184006380467
S04,2023,4,S04-2023-B4,B,2.5,23.842051797979014,71.78885084631393,36.67954725204149,55.64828116352335,60,8,0.13333333333333333,0.12753171819330034
S04,2023,4,S04-2023-B4,B,5.0,21.259470725408505,66.18711531902912,22.581020580173718,72.63188906137,60,24,0.4,0.3674189235689599
S04,2023,4,S04-2023-B4,B,10.0,20.443409851364162,61.405706257221,22.54399169968578,53.96636598262274,60,35,0.5833333333333334,0.5505746903203027
S04,2023,4,S04-2023-B4,B,20.0,25.0194842850542,68.81829976582911,31.081920059907198,41.62849225925329,60,42,0.7,0.7327958444574195
S04,2023,4,S04-2023-B4,B,40.0,22.00266818958801,73.2146361540564,37.17407059215142,67.48450853988695,60,58,0.9666666666666667,0.8855023093866662
S04,2024,1,S04-2024-B1,A,0.0,23.208422171802702,77.29383205409067,33.15654266595462,48.37097667089556,60,0,0.0,0.014772254530626453
S04,2024,1,S04-2024-B1,A,2.5,23.23919925985552,68.78240472965749,29.29389800012171,54.44135700850771,60,4,0.06666666666666667,0.0930658173724799
S04,2024,1,S04-2024-B1,A,5.0,21.11213633908902,73.70821157722325,23.743831781215384,53.72139682171262,60,16,0.26666666666666666,0.21754238475532536
S04,2024,1,S04-2024-B1,A,10.0,23.384503402550234,66.24481963689736,22.7251293414992,66.98544687447827,60,28,0.4666666666666667,0.5143373402848275
S04,2024,1,S04-2024-B1,A,20.0,24.55055338527168,64.66688572011518,28.502284351037936,44.466341385500044,60,38,0.6333333333333333,0.6675417817438454
S04,2024,1,S04-2024-B1,A,40.0,23.906824104900988,64.72700485963796,21.83791766491436,51.127100825903085,60,52,0.8666666666666667,0.8483532757607429
S04,2024,1,S04-2024-B1,B,0.0,23.559849648175682,64.98058967187167,25.220151240723386,44.874152755840576,60,0,0.0,0.015254150535500067
S04,2024,1,S04-2024-B1,B,2.5,23.071103309287576,64.60934448152594,24.731788809005142,62.518117185558104,60,7,0.11666666666666667,0.15218366058380453
S04,2024,1,S04-2024-B1,B,5.0,22.450319162082174,57.06864362048245,38.68364922003428,60.966628622029255,60,13,0.21666666666666667,0.2998275983860474
S04,2024,1,S04-2024-B1,B,10.0,25.149522258441284,72.94773176657299,26.694703939150607,61.396609125119944,60,35,0.5833333333333334,0.5916830340710845
S04,2024,1,S04-2024-B1,B,20.0,22.514490960488867,63.96940511942276,32.69591883130482,64.96836439092084,60,50,0.8333333333333334,0.7872892333058861
S04,2024,1,S04-2024-B1,B,40.0,25.005661745318093,67.79998723022618,31.206520282329876,59.44366143049207,60,55,0.9166666666666666,0.8840154001742513
S04,2024,2,S04-2024-B2,A,0.0,22.21620645424677,73.39432339966237,32.408708938864066,52.64748188245757,60,0,0.0,0.015501509444402336
S04,2024,2,S04-2024-B2,A,2.5,22.75210013642877,78.60627714024909,28.785995001781828,55.28846048941251,60,5,0.08333333333333333,0.09374515953217614
S04,2024,2,S04-2024-B2,A,5.0,21.65492384262108,69.19334638984076,28.80445857030648,59.10547575205969,60,17,0.2833333333333333,0.2261356799313529
S04,2024,2,S04-2024-B2,A,10.0,24.118945691913897,63.603866028468055,24.109575259828723,44.63729078997372,60,24,0.4,0.42983267864013885
S04,2024,2,S04-2024-B2,A,20.0,23.777942809415165,62.00569970426239,25.59951917845519,43.096960059154966,60,43,0.7166666666666667,0.6679921068320348
S04,2024,2,S04-2024-B2,A,40.0,23.97915884865369,66.45379691408378,31.081742797706916,47.75543283522563,60,53,0.8833333333333333,0.8291329613945646
S04,2024,2,S04-2024-B2,B,0.0,23.637429411747522,73.078472014008,32.56069866332719,65.68018483654693,60,3,0.05,0.019307605233541032
S04,2024,2,S04-2024-B2,B,2.5,24.556341647733614,76.09324740236202,36.463827155917166,51.5910798553487,60,8,0.13333333333333333,0.12119280276580337
S04,2024,2,S04-2024-B2,B,5.0,22.831022328744005,65.69802849009947,24.387223519813492,60.38294414806076,60,28,0.4666666666666667,0.3307205505986265
S04,2024,2,S04-2024-B2,B,10.0,22.38719727882425,63.15922263397916,27.891165898621075,52.95519728999999,60,33,0.55,0.5494180414515524
S04,2024,2,S04-2024-B2,B,20.0,23.451115097907696,73.68832821473544,32.231488683874694,62.293913771146535,60,50,0.8333333333333334,0.7844996260105372
S04,2024,2,S04-2024-B2,B,40.0,21.54818261417274,68.50996041911036,30.323264934616734,53.54025937206115,60,51,0.85,0.8689519212381892
S04,2024,3,S04-2024-B3,A,0.0,21.011471884090756,72.67271812097243,52.89019391101537,58.9946027828588,60,0,0.0,0.013365838223619728
S04,2024,3,S04-2024-B3,A,2.5,23.958487953896526,70.04467031167228,22.467604657228918,48.37661797172195,60,4,0.06666666666666667,0.09200526992108074
S04,2024,3,S04-2024-B3,A,5.0,21.368413578286123,72.96486725346992,33.755126397852486,57.22830332181697,60,16,0.26666666666666666,0.21116454605649473
S04,2024,3,S04-2024-B3,A,10.0,23.129590472109026,69.82654231959049,30.824741439881315,46.331264307914786,60,28,0.4666666666666667,0.41632289339323963
S04,2024,3,S04-2024-B3,A,20.0,21.632139278440064,65.86405452138504,27.51469152832383,60.712343996456966,60,41,0.6833333333333333,0.7099108973899709
S04,2024,3,S04-2024-B3,A,40.0,23.682812062616193,69.24463972420644,27.888597745878215,49.59516955978666,60,49,0.8166666666666667,0.8369296060939971
S04,2024,3,S04-2024-B3,B,0.0,23.125850152367963,67.44237638887607,24.744236414983327,63.39844773440626,60,1,0.016666666666666666,0.019994510645264325
S04,2024,3,S04-2024-B3,B,2.5,21.801067406105705,66.65547727009425,25.011438440733677,61.66681537761244,60,10,0.16666666666666666,0.14607731673993593
S04,2024,3,S04-2024-B3,B,5.0,22.735587084803505,71.6496941159621,27.820396226120387,66.50443073294562,60,22,0.36666666666666664,0.34309030613073044
S04,2024,3,S04-2024-B3,B,10.0,23.637557087521596,70.61261580208698,28.946590536187784,66.6953434984499,60,34,0.5666666666666667,0.6031769181805908
S04,2024,3,S04-2024-B3,B,20.0,25.188503221971942,72.13094487096382,35.47996812616157,50.111283434732385,60,40,0.6666666666666666,0.7481324642213348
S04,2024,3,S04-2024-B3,B,40.0,22.886759446172043,66.87259126951064,43.798215788036224,63.33691988829236,60,50,0.8333333333333334,0.8744806475733311
S04,2024,4,S04-2024-B4,A,0.0,20.645959495495237,66.53938795613477,24.457957050187918,41.81504428826993,60,0,0.0,0.013516774944663116
S04,2024,4,S04-2024-B4,A,2.5,25.045022910203425,63.64336793922602,37.25311715193482,57.96540280837774,60,5,0.08333333333333333,0.09212147763601039
S04,2024,4,S04-2024-B4,A,5.0,25.081702378624264,66.66394550276698,27.32083454226961,53.95730047859377,60,18,0.3,0.22500508238903957
S04,2024,4,S04-2024-B4,A,10.0,22.685687455250168,63.897184475760824,24.469970049940127,54.217323857307434,60,30,0.5,0.4587598446204897
S04,2024,4,S04-2024-B4,A,20.0,23.464171082461235,72.93104107520982,22.90355903770115,56.40040007936468,60,45,0.75,0.7153073396586864
S04,2024,4,S04-2024-B4,A,40.0,23.45665087732835,65.49171879906112,27.167638277368503,58.87261463405415,60,54,0.9,0.8555355945223786
S04,2024,4,S04-2024-B4,B,0.0,22.356797053020145,64.9444563026953,37.26710207596974,55.06422286470558,60,0,0.0,0.01537205111003529
S04,2024,4,S04-2024-B4,B,2.5,23.22154097390939,64.11399083424352,27.14365582249762,58.8169399161747,60,7,0.11666666666666667,0.14253122740513466
S04,2024,4,S04-2024-B4,B,5.0,21.639446302924895,71.98450912555258,25.83416591873253,59.477065980228666,60,22,0.36666666666666664,0.3173602279542069
S04,2024,4,S04-2024-B4,B,10.0,20.689547121329596,62.81263537044732,26.71513552332832,56.54206352726415,60,38,0.6333333333333333,0.5511001126933336
S04,2024,4,S04-2024-B4,B,20.0,23.788351432444127,74.80443546209996,30.92487031166754,53.39832908955902,60,50,0.8333333333333334,0.7642946050662554
S04,2024,4,S04-2024-B4,B,40.0,20.43260927525693,69.08902476304254,30.20078784843949,62.257416063190256,60,49,0.8166666666666667,0.8785719154700746
S04,2025,1,S04-2025-B1,A,0.0,21.044941390049324,66.32040799751657,27.01136447595895,40.80230439004272,60,2,0.03333333333333333,0.01316098115779215
S04,2025,1,S04-2025-B1,A,2.5,22.317175179878884,65.3568301700503,25.084795301812832,60.79607837826325,60,8,0.13333333333333333,0.10351416013165667
S04,2025,1,S04-2025-B1,A,5.0,22.769807224731245,70.22416422499823,30.251819386206215,57.050581372941586,60,12,0.2,0.22391959275972428
S04,2025,1,S04-2025-B1,A,10.0,23.033888852412506,67.88931059750772,24.837490375093754,63.28209590490094,60,32,0.5333333333333333,0.4939860062577714
S04,2025,1,S04-2025-B1,A,20.0,21.427022820207025,73.25435785268608,41.24488329388823,45.316421600654856,60,30,0.5,0.6273179522462112
S04,2025,1,S04-2025-B1,A,40.0,24.714813556873025,69.22425537482147,25.09703576564111,49.94012287132764,60,46,0.7666666666666667,0.8425191788338564
S04,2025,1,S04-2025-B1,B,0.0,23.40054647389561,76.10561544723464,24.525326254161413,57.33866824651748,60,1,0.016666666666666666,0.01836228610960518
S04,2025,1,S04-2025-B1,B,2.5,23.656031079985453,75.31987319954231,22.69773618478862,60.11510781719167,60,7,0.11666666666666667,0.15156192510275113
S04,2025,1,S04-2025-B1,B,5.0,24.94849940000306,72.47530828555234,30.115588597928095,66.90556309553612,60,23,0.38333333333333336,0.34540482793942345
S04,2025,1,S04-2025-B1,B,10.0,22.713738492019456,69.27402541704241,24.20428346120716,52.31441264785656,60,29,0.48333333333333334,0.5584821673095898
S04,2025,1,S04-2025-B1,B,20.0,23.55723812866729,75.83185393488344,35.589802752377075,60.9497746889249,60,50,0.8333333333333334,0.7756938766803658
S04,2025,1,S04-2025-B1,B,40.0,25.030441422813556,66.24873648321268,32.13127338373137,54.8313702284444,60,58,0.9666666666666667,0.8756897058693023
S04,2025,2,S04-2025-B2,A,0.0,24.19105648364247,70.74192194168823,24.05843445750951,40.28817122248362,60,0,0.0,0.014478692694347074
S04,2025,2,S04-2025-B2,A,2.5,22.385097094548563,71.46642349813334,25.773013560796425,58.20811014160429,60,7,0.11666666666666667,0.09951038433693599
S04,2025,2,S04-2025-B2,A,5.0,23.32723189069213,69.8770275856773,22.0035814503784,55.45229915402513,60,17,0.2833333333333333,0.2362079641943841
S04,2025,2,S04-2025-B2,A,10.0,21.88531603716077,68.74337181025192,24.498194849293334,48.0999702019013,60,23,0.38333333333333336,0.43104854887884086
S04,2025,2,S04-2025-B2,A,20.0,23.114062826630143,68.58902717706985,36.16284702152672,53.51035864101104,60,43,0.7166666666666667,0.6771061291697431
S04,2025,2,S04-2025-B2,A,40.0,24.121606155696977,67.51018687277616,26.448692748928856,45.96381231414803,60,52,0.8666666666666667,0.8320855023223382
S04,2025,2,S04-2025-B2,B,0.0,23.93172446520609,61.93974299046608,31.745949984691503,50.173235230132455,60,1,0.016666666666666666,0.015496458856588619
S04,2025,2,S04-2025-B2,B,2.5,23.60676301983003,66.55375573655567,35.50184518854625,52.93058616032537,60,8,0.13333333333333333,0.123587657282893
S04,2025,2,S04-2025-B2,B,5.0,19.437446806881525,77.86391062358032,23.826548774971126,49.10326073373886,60,11,0.18333333333333332,0.26930713718196836
S04,2025,2,S04-2025-B2,B,10.0,20.87609291052164,71.46474484738381,27.357834294891553,56.90998357731427,60,28,0.4666666666666667,0.5531742227751537
S04,2025,2,S04-2025-B2,B,20.0,23.58587759797145,73.13246535764432,30.38958044911284,62.29394231518145,60,51,0.85,0.7880681897850451
S04,2025,2,S04-2025-B2,B,40.0,24.24414428501789,71.75991767226387,36.141368069748964,61.59774255224019,60,56,0.9333333333333333,0.881923612805039
